Edition,Report Type,Measure Name,State Name,Rank,Value,Score,Lower CI,Upper CI
2017,2017 Senior Report,Flu Vaccine - Seniors,Alaska,45,54.7,-1.24,60.1,49.3
2017,2017 Senior Report,Flu Vaccine - Seniors,Arizona,49,52.6,-1.67,54.9,50.3
2017,2017 Senior Report,Flu Vaccine - Seniors,Arkansas,34,59.4,-0.27,62.7,56.2
2017,2017 Senior Report,Flu Vaccine - Seniors,California,21,61.6,0.19,64.3,59
2017,2017 Senior Report,Flu Vaccine - Seniors,Colorado,7,67.3,1.36,69.3,65.3
2017,2017 Senior Report,Flu Vaccine - Seniors,Connecticut,10,65.6,1.01,67.7,63.4
2017,2017 Senior Report,Flu Vaccine - Seniors,Delaware,11,65.3,0.95,68.6,62
2017,2017 Senior Report,Flu Vaccine - Seniors,Florida,50,51.4,-1.92,53.6,49.2
2017,2017 Senior Report,Flu Vaccine - Seniors,Georgia,44,55.7,-1.03,58.8,52.5
2017,2017 Senior Report,Flu Vaccine - Seniors,Hawaii,27,61.2,0.1,64.2,58.2
2017,2017 Senior Report,Flu Vaccine - Seniors,Idaho,41,57.1,-0.74,60.1,54.1
2017,2017 Senior Report,Flu Vaccine - Seniors,Illinois,42,57,-0.76,59.9,54
2017,2017 Senior Report,Flu Vaccine - Seniors,Indiana,26,61.3,0.12,64.2,58.5
2017,2017 Senior Report,Flu Vaccine - Seniors,Iowa,3,70.1,1.94,72.5,67.7
2017,2017 Senior Report,Flu Vaccine - Seniors,Kansas,20,61.7,0.21,63,60.3
2017,2017 Senior Report,Flu Vaccine - Seniors,Kentucky,7,67.3,1.36,70.2,64.3
2017,2017 Senior Report,Flu Vaccine - Seniors,Louisiana,35,59.1,-0.33,62.3,55.8
2017,2017 Senior Report,Flu Vaccine - Seniors,Maine,18,62.8,0.43,65,60.6
2017,2017 Senior Report,Flu Vaccine - Seniors,Maryland,28,61,0.06,63.9,58.1
2017,2017 Senior Report,Flu Vaccine - Seniors,Massachusetts,28,61,0.06,64,58.1
2017,2017 Senior Report,Flu Vaccine - Seniors,Michigan,40,57.6,-0.64,59.9,55.3
2017,2017 Senior Report,Flu Vaccine - Seniors,Minnesota,13,64.8,0.85,66.4,63.1
2017,2017 Senior Report,Flu Vaccine - Seniors,Mississippi,15,63.3,0.54,66,60.5
2017,2017 Senior Report,Flu Vaccine - Seniors,Missouri,6,68.5,1.61,70.9,66.1
2017,2017 Senior Report,Flu Vaccine - Seniors,Montana,24,61.4,0.14,64.2,58.7
2017,2017 Senior Report,Flu Vaccine - Seniors,Nebraska,12,65.2,0.93,67,63.4
2017,2017 Senior Report,Flu Vaccine - Seniors,Nevada,46,54.3,-1.32,59.6,49.1
2017,2017 Senior Report,Flu Vaccine - Seniors,New Hampshire,16,62.9,0.45,65.3,60.6
2017,2017 Senior Report,Flu Vaccine - Seniors,New Jersey,31,60.7,0,63.4,58
2017,2017 Senior Report,Flu Vaccine - Seniors,New Mexico,38,58.1,-0.54,61.1,55.1
2017,2017 Senior Report,Flu Vaccine - Seniors,New York,32,59.7,-0.21,61.8,57.5
2017,2017 Senior Report,Flu Vaccine - Seniors,North Carolina,2,70.4,2,73,67.8
2017,2017 Senior Report,Flu Vaccine - Seniors,North Dakota,37,58.8,-0.39,61.7,55.8
2017,2017 Senior Report,Flu Vaccine - Seniors,Ohio,39,57.7,-0.62,60,55.4
2017,2017 Senior Report,Flu Vaccine - Seniors,Oklahoma,5,69,1.71,71.3,66.7
2017,2017 Senior Report,Flu Vaccine - Seniors,Oregon,43,56.9,-0.78,59.7,54.2
2017,2017 Senior Report,Flu Vaccine - Seniors,Pennsylvania,14,63.9,0.66,67,60.7
2017,2017 Senior Report,Flu Vaccine - Seniors,Rhode Island,16,62.9,0.45,65.6,60.3
2017,2017 Senior Report,Flu Vaccine - Seniors,South Carolina,19,62.7,0.41,64.7,60.7
2017,2017 Senior Report,Flu Vaccine - Seniors,South Dakota,1,70.6,2,73.9,67.4
2017,2017 Senior Report,Flu Vaccine - Seniors,Tennessee,33,59.6,-0.23,62.6,56.6
2017,2017 Senior Report,Flu Vaccine - Seniors,Texas,9,66.3,1.16,69.1,63.6
2017,2017 Senior Report,Flu Vaccine - Seniors,Utah,36,59,-0.35,61.5,56.4
2017,2017 Senior Report,Flu Vaccine - Seniors,Vermont,30,60.9,0.04,63.8,58.1
2017,2017 Senior Report,Flu Vaccine - Seniors,Virginia,23,61.5,0.17,64.4,58.7
2017,2017 Senior Report,Flu Vaccine - Seniors,Washington,24,61.4,0.14,63.1,59.7
2017,2017 Senior Report,Flu Vaccine - Seniors,West Virginia,4,69.1,1.73,71.5,66.6
2017,2017 Senior Report,Flu Vaccine - Seniors,Wisconsin,48,52.9,-1.61,56.2,49.7
2017,2017 Senior Report,Flu Vaccine - Seniors,Wyoming,47,53.2,-1.55,56.1,50.3
2017,2017 Senior Report,Flu Vaccine - Seniors,United States,,60.7,0,,
2017,2017 Senior Report,Flu Vaccine - Seniors,District of Columbia,,54.5,0,58.5,50.6
2017,2017 Senior Report,Food Insecurity - Seniors,Wyoming,9,11.1,-1.25,,
2017,2017 Senior Report,Food Insecurity - Seniors,United States,,15.8,,,
2017,2017 Senior Report,Food Insecurity - Seniors,District of Columbia,,19.0,,,
2017,2017 Senior Report,Food Insecurity - Seniors,Alabama,40,17.2,0.37,,
2017,2017 Senior Report,Food Insecurity - Seniors,Alaska,3,9.7,-1.63,,
2017,2017 Senior Report,Food Insecurity - Seniors,Arizona,34,15.9,0.03,,
2017,2017 Senior Report,Food Insecurity - Seniors,Arkansas,50,24.9,2,,
2017,2017 Senior Report,Food Insecurity - Seniors,California,34,15.9,0.03,,
2017,2017 Senior Report,Food Insecurity - Seniors,Colorado,21,13.7,-0.56,,
2017,2017 Senior Report,Food Insecurity - Seniors,Connecticut,29,15.4,-0.11,,
2017,2017 Senior Report,Food Insecurity - Seniors,Delaware,16,12.5,-0.88,,
2017,2017 Senior Report,Food Insecurity - Seniors,Florida,27,15.1,-0.19,,
2017,2017 Senior Report,Food Insecurity - Seniors,Georgia,43,17.8,0.53,,
2017,2017 Senior Report,Food Insecurity - Seniors,Hawaii,22,14.0,-0.48,,
2017,2017 Senior Report,Food Insecurity - Seniors,Idaho,10,11.3,-1.2,,
2017,2017 Senior Report,Food Insecurity - Seniors,Illinois,22,14.0,-0.48,,
2017,2017 Senior Report,Food Insecurity - Seniors,Indiana,34,15.9,0.03,,
2017,2017 Senior Report,Food Insecurity - Seniors,Iowa,7,10.6,-1.39,,
2017,2017 Senior Report,Food Insecurity - Seniors,Kansas,31,15.7,-0.03,,
2017,2017 Senior Report,Food Insecurity - Seniors,Kentucky,41,17.5,0.45,,
2017,2017 Senior Report,Food Insecurity - Seniors,Louisiana,48,23.7,2,,
2017,2017 Senior Report,Food Insecurity - Seniors,Maine,39,17.0,0.32,,
2017,2017 Senior Report,Food Insecurity - Seniors,Maryland,15,12.4,-0.91,,
2017,2017 Senior Report,Food Insecurity - Seniors,Massachusetts,4,9.9,-1.57,,
2017,2017 Senior Report,Food Insecurity - Seniors,Michigan,26,15.0,-0.21,,
2017,2017 Senior Report,Food Insecurity - Seniors,Minnesota,6,10.2,-1.49,,
2017,2017 Senior Report,Food Insecurity - Seniors,Mississippi,49,24.3,2,,
2017,2017 Senior Report,Food Insecurity - Seniors,Missouri,38,16.6,0.21,,
2017,2017 Senior Report,Food Insecurity - Seniors,Montana,2,9.0,-1.81,,
2017,2017 Senior Report,Food Insecurity - Seniors,Nebraska,25,14.9,-0.24,,
2017,2017 Senior Report,Food Insecurity - Seniors,Nevada,19,13.3,-0.67,,
2017,2017 Senior Report,Food Insecurity - Seniors,New Hampshire,5,10.1,-1.52,,
2017,2017 Senior Report,Food Insecurity - Seniors,New Jersey,17,12.8,-0.8,,
2017,2017 Senior Report,Food Insecurity - Seniors,New Mexico,8,10.8,-1.33,,
2017,2017 Senior Report,Food Insecurity - Seniors,New York,46,19.3,0.93,,
2017,2017 Senior Report,Food Insecurity - Seniors,North Carolina,44,18.0,0.59,,
2017,2017 Senior Report,Food Insecurity - Seniors,North Dakota,1,7.3,-2,,
2017,2017 Senior Report,Food Insecurity - Seniors,Ohio,42,17.6,0.48,,
2017,2017 Senior Report,Food Insecurity - Seniors,Oklahoma,37,16.0,0.05,,
2017,2017 Senior Report,Food Insecurity - Seniors,Oregon,31,15.7,-0.03,,
2017,2017 Senior Report,Food Insecurity - Seniors,Pennsylvania,18,13.1,-0.72,,
2017,2017 Senior Report,Food Insecurity - Seniors,Rhode Island,24,14.5,-0.35,,
2017,2017 Senior Report,Food Insecurity - Seniors,South Carolina,46,19.3,0.93,,
2017,2017 Senior Report,Food Insecurity - Seniors,South Dakota,13,11.9,-1.04,,
2017,2017 Senior Report,Food Insecurity - Seniors,Tennessee,33,15.8,0,,
2017,2017 Senior Report,Food Insecurity - Seniors,Texas,45,19.0,0.85,,
2017,2017 Senior Report,Food Insecurity - Seniors,Utah,20,13.6,-0.59,,
2017,2017 Senior Report,Food Insecurity - Seniors,Vermont,29,15.4,-0.11,,
2017,2017 Senior Report,Food Insecurity - Seniors,Virginia,14,12.0,-1.01,,
2017,2017 Senior Report,Food Insecurity - Seniors,Washington,12,11.7,-1.09,,
2017,2017 Senior Report,Food Insecurity - Seniors,West Virginia,28,15.2,-0.16,,
2017,2017 Senior Report,Food Insecurity - Seniors,Wisconsin,11,11.5,-1.15,,
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Alabama,46,8.8,1.03,10.2,7.4
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Alaska,35,8,0.44,11,5
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Arizona,32,7.6,0.15,9,6.3
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Arkansas,40,8.4,0.74,10.2,6.6
2017,2017 Senior Report,Frequent Mental Distress - Seniors,California,32,7.6,0.15,8.9,6.2
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Colorado,5,5.3,-1.55,6.3,4.4
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Connecticut,17,6.6,-0.59,7.7,5.6
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Delaware,44,8.6,0.88,10.7,6.5
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Florida,40,8.4,0.74,9.9,7
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Georgia,38,8.2,0.59,9.9,6.4
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Hawaii,9,5.5,-1.4,6.8,4.2
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Idaho,16,6.5,-0.66,8.1,4.8
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Illinois,35,8,0.44,9.7,6.3
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Indiana,32,7.6,0.15,9,6.2
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Iowa,1,4.6,-2,5.6,3.6
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Kansas,7,5.4,-1.47,6,4.8
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Kentucky,37,8.1,0.52,9.6,6.6
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Louisiana,50,10.4,2,12.4,8.5
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Maine,11,5.6,-1.33,6.7,4.6
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Maryland,22,7,-0.29,8.6,5.3
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Massachusetts,22,7,-0.29,8.4,5.6
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Michigan,20,6.7,-0.52,7.8,5.5
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Minnesota,3,4.9,-1.84,5.7,4.1
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Mississippi,38,8.2,0.59,9.7,6.7
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Missouri,26,7.1,-0.22,8.5,5.8
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Montana,21,6.8,-0.44,8.1,5.4
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Nebraska,5,5.3,-1.55,6,4.5
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Nevada,9,5.5,-1.4,7.4,3.7
2017,2017 Senior Report,Frequent Mental Distress - Seniors,New Hampshire,13,6.1,-0.96,7.2,5
2017,2017 Senior Report,Frequent Mental Distress - Seniors,New Jersey,22,7,-0.29,8.4,5.6
2017,2017 Senior Report,Frequent Mental Distress - Seniors,New Mexico,30,7.5,0.07,9.1,6
2017,2017 Senior Report,Frequent Mental Distress - Seniors,New York,49,9.5,1.55,10.9,8.1
2017,2017 Senior Report,Frequent Mental Distress - Seniors,North Carolina,46,8.8,1.03,10.6,7.1
2017,2017 Senior Report,Frequent Mental Distress - Seniors,North Dakota,4,5.1,-1.69,6.4,3.9
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Ohio,22,7,-0.29,8.1,5.9
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Oklahoma,45,8.7,0.96,10.1,7.3
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Oregon,40,8.4,0.74,9.9,6.8
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Pennsylvania,17,6.6,-0.59,8.2,4.9
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Rhode Island,29,7.3,-0.07,8.6,6
2017,2017 Senior Report,Frequent Mental Distress - Seniors,South Carolina,30,7.5,0.07,8.5,6.4
2017,2017 Senior Report,Frequent Mental Distress - Seniors,South Dakota,2,4.7,-1.99,5.9,3.5
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Tennessee,40,8.4,0.74,10,6.9
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Texas,15,6.2,-0.88,7.4,5
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Utah,28,7.2,-0.15,8.6,5.8
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Vermont,7,5.4,-1.47,6.7,4.1
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Virginia,12,5.7,-1.25,6.8,4.6
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Washington,17,6.6,-0.59,7.5,5.7
2017,2017 Senior Report,Frequent Mental Distress - Seniors,West Virginia,48,9,1.18,10.6,7.5
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Wisconsin,13,6.1,-0.96,7.6,4.6
2017,2017 Senior Report,Frequent Mental Distress - Seniors,Wyoming,26,7.1,-0.22,8.6,5.5
2017,2017 Senior Report,Frequent Mental Distress - Seniors,United States,,7.4,0,,
2017,2017 Senior Report,Frequent Mental Distress - Seniors,District of Columbia,,7.5,0,9.5,5.6
2017,2017 Senior Report,Geriatrician Shortfall ,Alabama,43,80.4,1.04,,
2017,2017 Senior Report,Geriatrician Shortfall ,Alaska,20,65.6,-0.01,,
2017,2017 Senior Report,Geriatrician Shortfall ,Arizona,36,76.9,0.8,,
2017,2017 Senior Report,Geriatrician Shortfall ,Arkansas,26,70.1,0.31,,
2017,2017 Senior Report,Geriatrician Shortfall ,California,23,67.8,0.15,,
2017,2017 Senior Report,Geriatrician Shortfall ,Colorado,18,63.6,-0.15,,
2017,2017 Senior Report,Geriatrician Shortfall ,Connecticut,5,44.1,-1.53,,
2017,2017 Senior Report,Geriatrician Shortfall ,Delaware,27,70.3,0.33,,
2017,2017 Senior Report,Geriatrician Shortfall ,Florida,37,77,0.8,,
2017,2017 Senior Report,Geriatrician Shortfall ,Georgia,31,72.3,0.47,,
2017,2017 Senior Report,Geriatrician Shortfall ,Hawaii,1,22.7,-2,,
2017,2017 Senior Report,Geriatrician Shortfall ,Idaho,49,88.3,1.61,,
2017,2017 Senior Report,Geriatrician Shortfall ,Illinois,13,60.6,-0.36,,
2017,2017 Senior Report,Geriatrician Shortfall ,Indiana,41,79.9,1.01,,
2017,2017 Senior Report,Geriatrician Shortfall ,Iowa,39,78.8,0.93,,
2017,2017 Senior Report,Geriatrician Shortfall ,Kansas,32,73.3,0.54,,
2017,2017 Senior Report,Geriatrician Shortfall ,Kentucky,40,79.5,0.98,,
2017,2017 Senior Report,Geriatrician Shortfall ,Louisiana,46,83.1,1.24,,
2017,2017 Senior Report,Geriatrician Shortfall ,Maine,12,58.9,-0.48,,
2017,2017 Senior Report,Geriatrician Shortfall ,Maryland,3,39.6,-1.85,,
2017,2017 Senior Report,Geriatrician Shortfall ,Massachusetts,2,39,-1.9,,
2017,2017 Senior Report,Geriatrician Shortfall ,Michigan,21,67.2,0.11,,
2017,2017 Senior Report,Geriatrician Shortfall ,Minnesota,11,56.6,-0.65,,
2017,2017 Senior Report,Geriatrician Shortfall ,Mississippi,48,84.9,1.36,,
2017,2017 Senior Report,Geriatrician Shortfall ,Missouri,25,68.1,0.17,,
2017,2017 Senior Report,Geriatrician Shortfall ,Montana,50,89.2,1.67,,
2017,2017 Senior Report,Geriatrician Shortfall ,Nebraska,42,80.2,1.03,,
2017,2017 Senior Report,Geriatrician Shortfall ,Nevada,35,76.8,0.79,,
2017,2017 Senior Report,Geriatrician Shortfall ,New Hampshire,10,54.8,-0.77,,
2017,2017 Senior Report,Geriatrician Shortfall ,New Jersey,9,54.7,-0.78,,
2017,2017 Senior Report,Geriatrician Shortfall ,New Mexico,24,68,0.16,,
2017,2017 Senior Report,Geriatrician Shortfall ,New York,4,42.3,-1.66,,
2017,2017 Senior Report,Geriatrician Shortfall ,North Carolina,14,61.5,-0.3,,
2017,2017 Senior Report,Geriatrician Shortfall ,North Dakota,8,54.3,-0.81,,
2017,2017 Senior Report,Geriatrician Shortfall ,Ohio,29,70.9,0.37,,
2017,2017 Senior Report,Geriatrician Shortfall ,Oklahoma,47,84.8,1.36,,
2017,2017 Senior Report,Geriatrician Shortfall ,Oregon,19,64.4,-0.09,,
2017,2017 Senior Report,Geriatrician Shortfall ,Pennsylvania,6,49.4,-1.16,,
2017,2017 Senior Report,Geriatrician Shortfall ,Rhode Island,7,53.3,-0.88,,
2017,2017 Senior Report,Geriatrician Shortfall ,South Carolina,30,72.2,0.46,,
2017,2017 Senior Report,Geriatrician Shortfall ,South Dakota,33,74.5,0.63,,
2017,2017 Senior Report,Geriatrician Shortfall ,Tennessee,45,82.4,1.19,,
2017,2017 Senior Report,Geriatrician Shortfall ,Texas,28,70.8,0.36,,
2017,2017 Senior Report,Geriatrician Shortfall ,Utah,38,77.5,0.84,,
2017,2017 Senior Report,Geriatrician Shortfall ,Vermont,22,67.3,0.11,,
2017,2017 Senior Report,Geriatrician Shortfall ,Virginia,17,63.4,-0.16,,
2017,2017 Senior Report,Geriatrician Shortfall ,Washington,15,63,-0.19,,
2017,2017 Senior Report,Geriatrician Shortfall ,West Virginia,34,76.6,0.77,,
2017,2017 Senior Report,Geriatrician Shortfall ,Wisconsin,16,63.2,-0.18,,
2017,2017 Senior Report,Geriatrician Shortfall ,Wyoming,44,81.6,1.13,,
2017,2017 Senior Report,Geriatrician Shortfall ,District of Columbia,,23.1,,,
2017,2017 Senior Report,Geriatrician Shortfall ,United States,,65.7,,,
2017,2017 Senior Report,Health Screenings - Seniors,Alabama,17,73.9,0.32,76.5,71.3
2017,2017 Senior Report,Health Screenings - Seniors,Alaska,46,65,-1.59,69.9,60
2017,2017 Senior Report,Health Screenings - Seniors,Arizona,31,70.9,-0.32,73.1,68.7
2017,2017 Senior Report,Health Screenings - Seniors,Arkansas,48,64.5,-1.7,68.1,60.9
2017,2017 Senior Report,Health Screenings - Seniors,California,12,75.6,0.69,79.1,72.1
2017,2017 Senior Report,Health Screenings - Seniors,Colorado,19,73.2,0.17,75.4,71
2017,2017 Senior Report,Health Screenings - Seniors,Connecticut,11,75.7,0.71,78.8,72.6
2017,2017 Senior Report,Health Screenings - Seniors,Delaware,5,78.2,1.25,81.7,74.8
2017,2017 Senior Report,Health Screenings - Seniors,Florida,8,77.3,1.05,79.6,75
2017,2017 Senior Report,Health Screenings - Seniors,Georgia,13,74.4,0.43,77.6,71.3
2017,2017 Senior Report,Health Screenings - Seniors,Hawaii,15,74.1,0.37,77.5,70.7
2017,2017 Senior Report,Health Screenings - Seniors,Idaho,40,67.7,-1.01,71.4,64
2017,2017 Senior Report,Health Screenings - Seniors,Illinois,44,65.8,-1.42,69.9,61.8
2017,2017 Senior Report,Health Screenings - Seniors,Indiana,43,66,-1.38,68.6,63.4
2017,2017 Senior Report,Health Screenings - Seniors,Iowa,29,71.8,-0.13,74.6,69.1
2017,2017 Senior Report,Health Screenings - Seniors,Kansas,35,69.5,-0.62,71.6,67.4
2017,2017 Senior Report,Health Screenings - Seniors,Kentucky,30,71.4,-0.22,74.3,68.5
2017,2017 Senior Report,Health Screenings - Seniors,Louisiana,23,72.7,0.06,75.7,69.6
2017,2017 Senior Report,Health Screenings - Seniors,Maine,3,80.5,1.74,82.8,78.2
2017,2017 Senior Report,Health Screenings - Seniors,Maryland,10,77,0.99,79.5,74.5
2017,2017 Senior Report,Health Screenings - Seniors,Massachusetts,1,80.9,1.83,83,78.7
2017,2017 Senior Report,Health Screenings - Seniors,Michigan,8,77.3,1.05,79.7,74.8
2017,2017 Senior Report,Health Screenings - Seniors,Minnesota,7,77.4,1.08,79.4,75.4
2017,2017 Senior Report,Health Screenings - Seniors,Mississippi,45,65.2,-1.55,69.3,61.2
2017,2017 Senior Report,Health Screenings - Seniors,Missouri,42,67.1,-1.14,70.4,63.7
2017,2017 Senior Report,Health Screenings - Seniors,Montana,41,67.6,-1.03,71,64.3
2017,2017 Senior Report,Health Screenings - Seniors,Nebraska,39,68,-0.95,70,66
2017,2017 Senior Report,Health Screenings - Seniors,Nevada,36,68.5,-0.84,73.4,63.6
2017,2017 Senior Report,Health Screenings - Seniors,New Hampshire,2,80.6,1.77,83.4,77.8
2017,2017 Senior Report,Health Screenings - Seniors,New Jersey,23,72.7,0.06,75.5,69.8
2017,2017 Senior Report,Health Screenings - Seniors,New Mexico,49,64.4,-1.72,67.7,61
2017,2017 Senior Report,Health Screenings - Seniors,New York,33,69.8,-0.56,73.4,66.2
2017,2017 Senior Report,Health Screenings - Seniors,North Carolina,21,72.8,0.09,75.7,69.9
2017,2017 Senior Report,Health Screenings - Seniors,North Dakota,33,69.8,-0.56,73.2,66.4
2017,2017 Senior Report,Health Screenings - Seniors,Ohio,27,72.2,-0.04,74.9,69.5
2017,2017 Senior Report,Health Screenings - Seniors,Oklahoma,47,64.7,-1.66,67.4,62.1
2017,2017 Senior Report,Health Screenings - Seniors,Oregon,16,74,0.34,77,71
2017,2017 Senior Report,Health Screenings - Seniors,Pennsylvania,32,70,-0.52,72.7,67.2
2017,2017 Senior Report,Health Screenings - Seniors,Rhode Island,6,77.8,1.16,80.8,74.8
2017,2017 Senior Report,Health Screenings - Seniors,South Carolina,26,72.5,0.02,74.8,70.2
2017,2017 Senior Report,Health Screenings - Seniors,South Dakota,21,72.8,0.09,77,68.6
2017,2017 Senior Report,Health Screenings - Seniors,Tennessee,27,72.2,-0.04,75.7,68.6
2017,2017 Senior Report,Health Screenings - Seniors,Texas,37,68.4,-0.86,71.6,65.1
2017,2017 Senior Report,Health Screenings - Seniors,Utah,14,74.3,0.41,76.6,72
2017,2017 Senior Report,Health Screenings - Seniors,Vermont,20,73,0.13,76.1,70
2017,2017 Senior Report,Health Screenings - Seniors,Virginia,23,72.7,0.06,75.5,69.9
2017,2017 Senior Report,Health Screenings - Seniors,Washington,18,73.7,0.28,76.1,71.2
2017,2017 Senior Report,Health Screenings - Seniors,West Virginia,37,68.4,-0.86,71.5,65.4
2017,2017 Senior Report,Health Screenings - Seniors,Wisconsin,4,79.4,1.51,82.5,76.3
2017,2017 Senior Report,Health Screenings - Seniors,Wyoming,50,64.1,-1.79,67.4,60.7
